engine_id,aircraft_id,flight_datetime,flight_phase,engine_position,n1_modifier,number_blades,engine_family,engine_type,manufacturer,ZHPTAC,ZLPTAC,ZPCN12,ZPCN25,ZPHSF,ZPHSR,ZPN12R,ZPOIL,ZPS3,ZT1AB,ZT3,ZT49,ZTAMB,ZTLA,ZTNAC,ZTOIL,ZVB1F,ZVB1R,ZVB2F,ZVB2R,ZVSV,ZWF36,IHPSOV,aircraft_family,aircraft_type,aircraft_grp,ac_manufacturer,AGW,CAS,IAI,IVS12,SAT,ZALT,ZT1A,ZVIAS,ZWBP1,ZWBP1_8E,ZWBP2,ZWBP2_8E,ZXM,IBE,IBP,IAIE
0611136d54f1d3fb4d91646c124f9cfea850b2762f67f029cc9de5f8b1acbc4c,14e2faa4e21497e5c0b7c1c90da1c0766ab3b8a57a90544279d064f831784aed,2022-04-11 18:17:58,TAKEOFF,2,3.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,83.0,90.1200027,,,,,,,,644.0,,,,,0.400000006,0.379999995,0.0599999987,0.0399999991,,,,B737,B737-800,B737-BCF,BOEING,53.993,170.5,0.0,0.0,-16.8400002,2914.8999,-14.6800003,,,,,,0.270999998,1.0,1.0,0.0
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2022-01-21 11:53:10,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,86.7186966,82.7186966,,,97.7967987,79.5238037,113.436996,-46.5780983,370.625,742.5,-67.3000031,64.9686966,,65.6213989,0.896484017,,,1.15039003,-2.8125,1768.12,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,37001.0,-45.2999992,235.0,,26.5858994,,27.2889996,0.731000006,1.0,1.0,0.0
fc75dabf6c35fcb8ba99308a2f844466159d88a6261bf2baf0242a83ccddc4f6,6c94598e6eef00101c6dea9550df016d6d33df483cc7c7d76ec6bce8267d206b,2022-01-30 18:54:06,CRUISE,2,6.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,100.0,84.8000031,93.5999985,254.0,358.0,,40.0,,,,628.0,,,75.0,85.0,0.5,0.400000006,0.300000012,0.0,2.4000001,2773.41187,,A320,A320-200,A320-214,AIRBUS,14691.5879,264.0,,0.0,,35009.0,-19.8999996,,0.947986603,,0.947986603,,0.781000018,1.0,,
9d02dfc19ca7dfb65a752a0b6af2169a07222471639c4ea9a6595f035e556894,8b013b1be61b0047e5a6ea6771810d71f987831f5c93293fb7a2b6f458a41f35,2022-06-22 18:34:36,TAKEOFF,1,0.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,,,88.4000015,98.0999985,114.0,196.0,,,,,,765.0,,,,,1.39999998,1.79999995,0.300000012,0.0,,,,A320,A320-200,A320-214,AIRBUS,15046.5312,153.0,0.0,0.0,,1653.0,27.7000008,,0.154323399,,0.132277191,,0.238000005,0.0,,0.0
b89b5e1fea12a0ab78c29ca87649bf2687f1558dd0e67c93036996e81d7438c5,763a6ba60ec1b0ee633dda480ed9a9c285cd65a2f463728c204ad5c623bce0f5,2022-05-30 11:21:35,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,81.8436966,81.5936966,,,89.5781021,68.9206009,107.75,-32.5625,363.375,698.875,-54.0999985,55.875,,88.0292969,0.429686993,,,2.94920993,0.0,1618.75,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,33995.0,-30.7000008,251.800003,,33.5312004,,33.4530983,0.731000006,1.0,1.0,0.0
9ec214d65133ec438009db829c53562263bf8582842b5d0f4744b55b4383a7de,9bf57f9ea8a8422d32da1886f2fbe145c510c5c1f757fec17238bef63d4dd675,2022-07-20 04:01:48,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,91.1092987,87.625,,,96.9531021,75.9047012,117.375,-18.1562004,448.812012,821.625,-42.9000015,66.7811966,,94.6250992,1.68359005,,,0.955078006,-2.875,1947.0,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,36000.0,-17.1000004,246.800003,,29.6483994,,30.1639996,0.748000026,1.0,1.0,0.0
424ecc7768f1e2b55e18ef655bfad0464ee28370a47ebbd597fda40518263463,84bdcd156603935b711cccd5a7c44b59a475e44429ab0f8a27ec18e175817436,2022-07-04 15:05:35,TAKEOFF,1,7.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,,,90.9000015,99.0,246.0,92.0,,,,,,779.0,,,,,0.200000003,0.5,0.100000001,0.0,,,,A320,A320-200,A320-214,AIRBUS,16402.373,165.0,0.0,0.0,,2195.0,23.2000008,,0.0881847963,,0.154323399,,0.25999999,0.0,,0.0
2894011980ac51a79c76f529c91c260440069540ea097772b5057d16fc002819,0e563c377fa1e2197ae4e3abe7474962c6aad1a3c451a5fe9917c8470d542457,2022-07-10 03:54:39,CRUISE,1,3.0,36.0,CFM56-5B,CFM56-5B3,CFM INTERNATIONAL,93.0,99.0,87.4000015,95.5,72.0,92.0,,39.0,,,,664.400024,,,91.0,89.0,1.0,0.0,1.0,0.0,2.0,2757.97974,,A320,A321-200,A321-211,AIRBUS,140103.594,252.0,,0.0,,37002.0,-13.0,,1.10230994,,1.10230994,,0.77700001,1.0,,
17347326abdfbcd8acc523a9069dba5f770f1f65ca9b2138d4dc8d0bbccd3b76,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2022-02-24 01:15:27,TAKEOFF,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,84.0,87.2811966,,,85.2186966,84.4760971,288.937012,6.65625,449.75,775.875,4.19999981,75.625,,59.1158981,0.417968005,,,0.679687023,0.25,4464.62012,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,1338.0,7.80000019,166.800003,,46.4687004,,41.8670998,0.256000012,1.0,1.0,0.0
f648cc7c0eca92a230aab5023ca2321f29be8ae4dfea5571d0fb53db16892e69,a01939fb3fb61c0277349d8fa8d6a683ef13e127ebb6f95c2f43fed85cfc4a3b,2022-05-01 02:12:36,CRUISE,2,4.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,100.0,81.3000031,90.5,64.0,132.0,,37.0,,,,574.0,,,54.0,83.0,0.200000003,0.300000012,0.100000001,0.100000001,2.4000001,2438.30981,,A320,A320-200,A320-214,AIRBUS,13278.4258,247.0,,0.0,,36003.0,-36.2000008,,0.947986603,,0.947986603,,0.75,1.0,,
82c92101091134004020a3eab9ba226f318a2956febbb2529b5edeeae6757f40,00f3ca2ec864017e703228179db48f215a2426058fc4c970aad830bc6ed833e4,2022-05-13 10:39:32,CRUISE,1,5.0,36.0,CFM56-5B,CFM56-5B3,CFM INTERNATIONAL,97.0,74.0,87.4000015,94.3000031,154.0,77.0,,43.0,,,,655.299988,,,91.0,85.0,0.100000001,0.200000003,0.100000001,0.0,0.800000012,3545.02905,,A320,A321-200,A321-211,AIRBUS,18606.9922,273.0,,1.0,,33002.0,-25.3999996,,1.16844857,,1.16844857,,0.772000015,0.0,,
65e74dbc928241da8ab58d5abb51301e1f5bf9f4dcc91d0ad52ebee83d8a4b73,50ed3adfa6f2c083b8932eba53dff986ef2ae47ca4e429edb9ad80c6e353ff18,2022-06-04 09:21:56,TAKEOFF,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,93.6100006,98.0,,,,,,,,816.0,,,,,0.289999992,0.300000012,0.109999999,0.0500000007,,,,B737,B737-800,B737-8LP,BOEING,69.026001,176.5,0.0,0.0,18.0,1336.40002,24.25,,,,,,0.273699999,1.0,1.0,0.0
17347326abdfbcd8acc523a9069dba5f770f1f65ca9b2138d4dc8d0bbccd3b76,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2022-06-21 04:52:50,TAKEOFF,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,85.9531021,89.5156021,,,84.7186966,76.9841003,291.75,23.2031002,488.187012,815.75,20.0,75.7186966,,65.5310974,0.21875,,,0.603515029,0.5,4568.87012,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,954.0,24.0,170.100006,,0.0,,13.9062004,0.261000007,1.0,1.0,0.0
936373702b5cf6b56e7cebd5e02a5f203eb14421ca51f2725ade9a6f731c979c,a7f8c2d36b75e3e7b7038e42a3797c7f2d5ad5f98e96ad7f4d6278f12ccb4ea8,2022-06-16 14:45:56,TAKEOFF,1,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,91.25,95.75,,,,,,,,762.0,,,,,0.639999986,0.730000019,0.0700000003,0.109999999,,,,B737,B737-800,B737-8Q8,BOEING,64.8529968,167.029999,0.0,0.0,7.0,1230.30005,8.0,,,,,,0.25819999,1.0,1.0,1.0
ec189cd9e8f2bab154fc6345761fff4ca4b796c1fb00db6c9199b1e056fafebc,a7f8c2d36b75e3e7b7038e42a3797c7f2d5ad5f98e96ad7f4d6278f12ccb4ea8,2022-03-14 01:43:32,CRUISE,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,86.1299973,90.5,,,,49.0,,,,607.0,,,,87.0,0.189999998,,,,,2880.0,,B737,B737-800,B737-8Q8,BOEING,154963.703,,,0.0,-0.600000024,32993.8008,-30.75,,,,,,0.785000026,1.0,1.0,
9e7ff478861887972d5f37170fb9a980d273e527a774ee5a7cbcc5473415d53e,47ea147feec375157fdc4ef94bce6803be3f847399e52aab06d2414ce2ea6b92,2022-07-02 04:21:59,CRUISE,1,3.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,97.0,100.0,85.5,94.4000015,69.0,180.0,,39.0,,,,641.700012,,,78.0,87.0,0.899999976,0.5,0.200000003,0.100000001,2.5999999,2744.75195,,A320,A320-200,A320-214,AIRBUS,13562.8223,258.0,,0.0,,35969.0,-16.3999996,,0.947986603,,0.947986603,,0.777999997,1.0,,
364a94e57c5e7705c650bdadda955186d3a8f9d96a3d9ec0f32964ef9c09b494,86b6b690d8ede50869aa2562b655a65abd786d169572b4060391d545788f3b25,2022-06-28 04:01:09,CRUISE,1,4.0,24.0,CFM56-7,CFM56-7B27/B1,CFM INTERNATIONAL,,,89.25,92.3799973,,,,46.0,,,,666.0,,,,100.0,0.499000013,,,,,2608.0,,B737,B737-800,B737-83N,BOEING,140317.5,,,0.0,21.7099991,38025.1992,-28.0,,,,,,0.778999984,1.0,1.0,
9696ef1c2f3f390b9bfcce84ff3c3f731e79494f451f9e371ac0c9b6fec5ecd3,db61c4ee6eb88da1771264f60676a85face6199d0ae5682b5524e3b7847bbf29,2022-02-07 18:09:41,TAKEOFF,1,4.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,87.75,91.75,,,,,,,,706.0,,,,,0.340000004,0.230000004,0.00999999978,0.0399999991,,,,B737,B737-800,B737-BCF,BOEING,49.0830002,191.710007,0.0,0.0,-22.0,1994.09998,-14.75,,,,,,0.300199986,1.0,1.0,1.0
67d35c2a37117d64de078579db9365cbc5f0f000e88b8cc9c825c5f4a1eefd94,303231fa92aa011b1513cab089064e0147dfdcb582360b8995cc7ebc2d440984,2022-03-12 09:06:24,CRUISE,1,2.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,83.5,88.3199997,,,,50.0,,,,605.599976,,,,79.5699997,0.100000001,,,,,2752.0,,B737,B737-800,B737-8ZS,BOEING,149925.0,,,0.0,-7.19999981,33002.0,-39.75,,,,,,0.774999976,1.0,1.0,
57853150cc5a1b88ce242b2b23c6debd1b2722bd15183f70c6ebb80768fa5722,7a8843ad8fc77c64ee93351cfe55a2c82284a4674a7f7b931a1457a7dee9cebd,2022-03-02 00:59:41,TAKEOFF,1,1.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,88.7900009,93.4400024,,,,,,,,712.0,,,,,0.5,0.529999971,0.0299999993,0.00999999978,,,,B737,B737-800,B737-8LP,BOEING,68.4169998,182.0,0.0,0.0,-7.0,915.099976,-0.75,,,,,,0.279000014,1.0,1.0,0.0
00391bf337191c9ebfa2a84c43493844e28bcdca1a4b3c2bba896c1e7d4ebe11,2c415e7f3ef34f10b7a77b3716f2a89942af49f3072f6e3b4fce2f92b0a542d6,2022-05-16 21:05:18,CRUISE,1,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,91.4499969,94.0699997,,,,58.0,,,,709.0,,,,102.0,0.430000007,,,,,2776.69995,,B737,B737-800,B737-8ZS,BOEING,149326.203,,,0.0,12.0,37000.3984,-18.5,,,,,,0.764999986,1.0,1.0,
bf23db5ac85aa359c82cb8a18b0d0ce406fc40272a9b009ee01d62a88d4cfc61,fbffd6003fe1ed1df5bd092f3e50be71a87a91a44b72a7653820224da0f2cc0d,2022-06-03 08:31:13,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,84.2186966,83.7811966,,,92.0781021,72.6031036,114.5,-32.0312004,390.687012,733.0,-55.7999992,58.5312004,,90.4688034,0.591795981,,,1.03906,-2.0625,1765.25,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,35000.0,-30.6000004,257.100006,,33.5703011,,32.5312004,0.75999999,1.0,1.0,0.0
57853150cc5a1b88ce242b2b23c6debd1b2722bd15183f70c6ebb80768fa5722,7a8843ad8fc77c64ee93351cfe55a2c82284a4674a7f7b931a1457a7dee9cebd,2022-06-23 20:27:03,TAKEOFF,1,1.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,88.5,95.5,,,,,,,,735.0,,,,,0.689999998,0.75999999,0.00999999978,0.0199999996,,,,B737,B737-800,B737-8LP,BOEING,64.4169998,174.869995,0.0,0.0,17.0,1003.0,18.25,,,,,,0.2685,1.0,1.0,0.0
57007fbfa724d6fe42fb444a7a9e4e39078498ab35e60340df839e6bd40bfa6d,8fd689ed3c47d7dea87039788ac47a91e691d6d0339e204fd04ba2fa413734dd,2022-05-24 06:55:22,CRUISE,2,0.0,36.0,CFM56-5B,CFM56-5B3,CFM INTERNATIONAL,97.0,85.0,87.1999969,94.5999985,26.0,139.0,,40.0,,,,665.799988,,,146.0,83.0,1.0,2.0,0.0,0.0,2.4000001,2974.03247,,A320,A321-200,A321-211,AIRBUS,154477.719,254.0,,0.0,,35991.0,-19.7999992,,1.10230994,,1.10230994,,0.768999994,1.0,,
3e53393060da1c8f955ddbb49902282adef3cefe0f901f82677de4f485e5b179,303231fa92aa011b1513cab089064e0147dfdcb582360b8995cc7ebc2d440984,2022-07-04 02:53:33,CRUISE,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,87.3799973,91.3799973,,,,47.0,,,,641.0,,,,94.0,0.25,,,,,2480.0,,B737,B737-800,B737-8ZS,BOEING,135462.5,,,0.0,-18.9200001,36998.6992,-29.0,,,,,,0.776000023,1.0,1.0,
1627d385f689d2145daa7c859b7cb6095e7dac0420a40c4b3094e1b5b9cd3f19,a790052f10e5082a569e6e63a2378ab84defe36ff26c055ed023781f4a42c1c2,2022-05-29 08:01:24,TAKEOFF,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,84.8592987,88.5156021,,,85.0,86.444397,290.562012,14.0625,469.562012,811.125,10.6999998,75.5,,66.615303,0.21875,,,0.603515029,0.1875,4535.0,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,1115.0,14.8999996,176.300003,,40.4295998,,40.5545998,0.272000015,1.0,1.0,0.0
64d46b313edfca25be20f302932207f4d667f8e1bcae043e90c7de5cb9978e80,3a46daffb18b3dbf0c2fc05cc58f2d2898e4da7987019a75f78a50abae794a1f,2022-06-11 14:44:40,TAKEOFF,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,84.9842987,88.5625,,,84.6717987,93.3014984,291.25,16.9531002,472.187012,832.25,13.8000002,75.1561966,,61.2844009,0.417968005,,,0.972656012,0.5625,4651.75,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,817.0,17.7000008,169.800003,,0.0,,0.0,0.261000007,1.0,1.0,0.0
fa04101dab850b9846d1d0db9424bcbf0818a52508ad36a69f313cfea9b60824,d08fc8f6785e23e13817d8a8aa17f927c1f5143a4202e3c63f0cf991878fcd50,2022-06-29 10:41:22,CRUISE,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,88.1092987,86.1561966,,,94.8125,71.9682007,120.625,-24.1406002,424.875,830.75,-47.7999992,63.875,,92.1855011,1.54882002,,,2.21678996,-2.75,1957.25,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,35004.0,-22.3999996,253.399994,,32.8828011,,32.5,0.75,1.0,1.0,0.0
8795a3b0ee5404d35e8c3d2ad94a55b22f7b2e568efba04b2c23d94a3c4dfbd4,ef5ec0d22c1776b52e64a0765776f5d8f363f292be50256f93a3f6be5b2f5042,2022-05-10 22:46:48,CRUISE,2,5.0,24.0,CFM56-7,CFM56-7B27/B1,CFM INTERNATIONAL,,,87.8799973,92.5100021,,,,48.0,,,,642.0,,,,103.0,0.370000005,,,,,2480.69995,,B737,B737-800,B737-83N,BOEING,130982.5,,,0.0,6.30999994,36996.5,-21.0400009,,,,,,0.768999994,1.0,1.0,
315710d12224c70ccae5380b0f979c31516b24e9b2845bdc65e85595161d9379,608880d5e86057641cecff59561c42a6b267accd48f39cb70f106c56431907ac,2022-01-30 07:56:00,TAKEOFF,1,1.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,89.1299973,93.6200027,,,,,,,,736.0,,,,,0.370000005,0.449999988,0.0199999996,0.0199999996,,,,B737,B737-800,B737-8Q8,BOEING,71.7529984,181.190002,0.0,0.0,-7.0,1707.0,-3.75,,,,,,0.282000005,1.0,1.0,1.0
e07d33a9d7b26c38679789d8be4dd433795e890f07651c14a6f26e47184e77a9,8547bf07827e47d4bb1917a90faaee23ab44ca895044ab4bdedba161040a2b50,2022-07-07 23:48:19,CRUISE,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,89.0,93.5,,,,46.0,,,,653.0,,,,110.0,0.0700000003,,,,,2432.0,,B737,B737-800,B737-8LP,BOEING,8943.0,,,0.0,-53.1699982,38049.0,-17.0,,,,,,0.782999992,1.0,1.0,
65e74dbc928241da8ab58d5abb51301e1f5bf9f4dcc91d0ad52ebee83d8a4b73,50ed3adfa6f2c083b8932eba53dff986ef2ae47ca4e429edb9ad80c6e353ff18,2022-06-29 22:59:06,TAKEOFF,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,95.1299973,98.3799973,,,,,,,,842.0,,,,,0.280000001,0.280000001,0.129999995,0.0900000036,,,,B737,B737-800,B737-8LP,BOEING,75.9509964,182.119995,0.0,0.0,25.0,650.700012,27.0,,,,,,0.279799998,1.0,1.0,0.0
0a84df34b8e0782c223c3bef55cb85eef3f554068d2d358cd17a7fc1716cbfe0,4f41efc1afc89815b646019f1f21f527380ea38f65300536d9bf98789ea03a62,2022-04-19 18:36:38,TAKEOFF,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,83.4217987,86.9842987,,,85.0936966,97.3014984,292.687012,3.54686999,444.062012,784.0,2.5,75.125,,53.9658012,0.460936993,,,1.59765005,0.125,4419.37012,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,700.0,6.0999999,167.800003,,0.0,,0.0,0.256999999,1.0,1.0,0.0
64d46b313edfca25be20f302932207f4d667f8e1bcae043e90c7de5cb9978e80,3a46daffb18b3dbf0c2fc05cc58f2d2898e4da7987019a75f78a50abae794a1f,2022-02-20 23:22:27,TAKEOFF,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,83.75,86.9686966,,,85.375,100.157997,290.5,4.21875,444.187012,797.25,2.0,75.1561966,,52.7911987,0.261718005,,,0.888670981,0.1875,4590.87012,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,1320.0,5.80000019,168.699997,,48.0780983,,44.5703011,0.261999995,1.0,1.0,0.0
b89b5e1fea12a0ab78c29ca87649bf2687f1558dd0e67c93036996e81d7438c5,763a6ba60ec1b0ee633dda480ed9a9c285cd65a2f463728c204ad5c623bce0f5,2022-06-24 02:13:39,TAKEOFF,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,86.1875,89.5156021,,,84.5467987,82.3808975,280.812012,26.0156002,488.75,842.25,23.1000004,75.0936966,,74.8376007,0.439453006,,,1.95703006,1.0,4577.37012,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,1484.0,27.1000004,168.300003,,0.0,,13.5389996,0.261000007,1.0,1.0,0.0
00391bf337191c9ebfa2a84c43493844e28bcdca1a4b3c2bba896c1e7d4ebe11,2c415e7f3ef34f10b7a77b3716f2a89942af49f3072f6e3b4fce2f92b0a542d6,2022-05-06 23:26:34,TAKEOFF,1,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,93.6299973,96.3799973,,,,,,,,800.0,,,,,0.610000014,1.04999995,0.0799999982,0.0500000007,,,,B737,B737-800,B737-8ZS,BOEING,65.7890015,168.809998,0.0,0.0,10.0,3132.3999,8.43000031,,,,,,0.270000011,1.0,1.0,0.0
f52db1a35428748ad5af757fb6dbc04069d6ec508c1bb76d7f1307c2648aec86,bfb95b0466bd9d6f5ee35971e34cd7020cbc2e4a8ee810e8d71843f5518cd313,2022-05-04 08:10:05,CRUISE,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,87.8799973,91.6299973,,,,48.0,,,,633.0,,,,99.0,0.479999989,,,,,2512.0,,B737,B737-800,B737-8GJ,BOEING,8943.0,,,0.0,1.91999996,37001.6016,-28.0,,,,,,0.773000002,1.0,1.0,
315710d12224c70ccae5380b0f979c31516b24e9b2845bdc65e85595161d9379,608880d5e86057641cecff59561c42a6b267accd48f39cb70f106c56431907ac,2022-05-14 03:52:43,CRUISE,1,1.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,90.0,92.75,,,,49.0,,,,673.0,,,,101.690002,0.289999992,,,,,2768.0,,B737,B737-800,B737-8Q8,BOEING,146811.203,,,0.0,12.8000002,36998.0,-25.75,,,,,,0.781000018,1.0,1.0,
b8f7e4972c4313a7a80e45d04532a7e549461bc38e137f9987d537bc10373935,beb81e71a33a62f368c0971987d5b5214214cd70acfd06d934c02b9f51958aa4,2022-06-26 09:02:04,TAKEOFF,1,5.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,,,84.8000031,96.4000015,336.0,128.0,,,,,,736.0,,,,,1.0,0.699999988,0.100000001,0.100000001,,,,A320,A320-200,A320-214,AIRBUS,13622.3467,166.0,0.0,0.0,,1709.0,23.2000008,,0.220462009,,0.0,,0.257999986,1.0,,0.0
ec189cd9e8f2bab154fc6345761fff4ca4b796c1fb00db6c9199b1e056fafebc,a7f8c2d36b75e3e7b7038e42a3797c7f2d5ad5f98e96ad7f4d6278f12ccb4ea8,2022-06-05 02:18:49,TAKEOFF,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,89.7399979,95.8799973,,,,,,,,762.0,,,,,0.419999987,0.409999996,0.0599999987,0.100000001,,,,B737,B737-800,B737-8Q8,BOEING,71.7330017,185.119995,0.0,0.0,18.0,1236.90002,18.1800003,,,,,,0.286000013,1.0,1.0,0.0
74e006acacdc073defc46eb27660e2dfb7398acbb362399974dc5f8d9e508d94,31baf613cc66c483d5576812d060e54d64275325be437fc612646a0557cdb2de,2022-06-16 05:44:42,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,87.4842987,85.25,,,94.7967987,78.8253021,125.375,-27.7343006,411.875,794.625,-53.4000015,61.375,,89.7460022,1.32616997,,,1.10351002,-2.75,2031.25,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,34999.0,-26.6000004,264.799988,,33.2578011,,33.7187004,0.781000018,1.0,1.0,0.0
0f5824b706163141c9584f4a7bb72c8f59ec2e78622f55ffc16bb4e31dec9e39,00f3ca2ec864017e703228179db48f215a2426058fc4c970aad830bc6ed833e4,2022-03-24 20:06:26,CRUISE,2,4.0,36.0,CFM56-5B,CFM56-5B3,CFM INTERNATIONAL,99.0,90.0,84.4000015,91.5,57.0,238.0,,44.0,,,,624.0,,,71.0,66.0,0.200000003,0.400000006,0.300000012,0.0,2.20000005,3088.67261,,A320,A321-200,A321-211,AIRBUS,16426.623,263.0,,0.0,,34012.0,-34.9000015,,1.12435615,,1.12435615,,0.762000024,1.0,,
424ecc7768f1e2b55e18ef655bfad0464ee28370a47ebbd597fda40518263463,84bdcd156603935b711cccd5a7c44b59a475e44429ab0f8a27ec18e175817436,2022-04-04 14:00:49,CRUISE,1,7.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,100.0,79.9000015,89.0999985,210.0,60.0,,41.0,,,,529.0,,,19.0,72.0,0.400000006,0.300000012,0.100000001,0.0,3.0999999,2447.12817,,A320,A320-200,A320-214,AIRBUS,13576.0498,259.0,,0.0,,34999.0,-40.4000015,,0.947986603,,0.947986603,,0.764999986,1.0,,
315710d12224c70ccae5380b0f979c31516b24e9b2845bdc65e85595161d9379,608880d5e86057641cecff59561c42a6b267accd48f39cb70f106c56431907ac,2022-04-27 20:36:22,TAKEOFF,1,1.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,89.3799973,95.1299973,,,,,,,,767.0,,,,,0.850000024,0.860000014,0.0399999991,0.100000001,,,,B737,B737-800,B737-8Q8,BOEING,66.6829987,170.619995,0.0,0.0,12.0,1504.80005,14.9300003,,,,,,0.264999986,1.0,1.0,0.0
00391bf337191c9ebfa2a84c43493844e28bcdca1a4b3c2bba896c1e7d4ebe11,2c415e7f3ef34f10b7a77b3716f2a89942af49f3072f6e3b4fce2f92b0a542d6,2022-05-26 16:45:18,CRUISE,1,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,89.3799973,91.3799973,,,,55.0,,,,673.599976,,,,103.0,0.419999987,,,,,2640.0,,B737,B737-800,B737-8ZS,BOEING,142210.0,,,0.0,19.9500008,37990.8008,-32.75,,,,,,0.772000015,1.0,1.0,
74e006acacdc073defc46eb27660e2dfb7398acbb362399974dc5f8d9e508d94,31baf613cc66c483d5576812d060e54d64275325be437fc612646a0557cdb2de,2022-07-05 00:14:44,TAKEOFF,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,85.8592987,89.375,,,84.9061966,87.7777023,294.937012,21.5156002,484.687012,853.0,18.7000008,75.6875,,73.5726013,0.214843005,,,0.943359017,0.3125,4742.25,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,856.0,22.5,165.600006,,0.0,,17.3827991,0.252999991,1.0,1.0,0.0
