flight_datetime,flight_phase,engine_id,BRAT,DEGT,DELFN,DELN1,DELVSV,DPOIL,EGTC,EGTHDM,EGTHDM_D,GEGTMC,GN2MC,GPCN25,GWFM,PCN12,PCN12I,PCN1AR,PCN1BR,PCN1K,PCN2C,SLOATL,SLOATL_D,VSVNOM,WBE,WBI,WFMP,ZPCN25_D,ZT49_D,ZTLA_D,ZTNAC_D,ZWF36_D
2022-04-26 14:57:45,CRUISE,00391bf337191c9ebfa2a84c43493844e28bcdca1a4b3c2bba896c1e7d4ebe11,1.0,37.4078369,,,,-3.95571089,607.592163,34.775492650000004,,46.5922012,2.71468902,-0.514689028,0.492540002,87.75,87.75,,,95.5203247,91.3501663,40.28987505,,,,1.0,2699.4043,-0.125,-1.5,,,-11.6501465
2022-05-23 07:23:23,CRUISE,d0af620ed03343a054a012780626b0350bb3ed65711405fdfe3a340b5ae1f5cd,0.893764019,-21.4599609,,,3.0,-22.015934,609.359985,76.9116592,,135.459991,3.02533388,0.174666002,-6.81579781,82.8000031,82.8000031,,,89.6870956,91.5401077,68.0632706,,0.0,0.925939977,-0.106236003,2813.01978,0.0500030518,-1.69995117,,6.5,15.432373
2022-05-19 21:29:02,CRUISE,d30992e9569a65764ca6f0396d90e2e4ae497927e2aae75920d6140a0d266d63,1.0,15.6148682,,,,,786.385132,,,,,0.0220810007,1.50020599,94.6319809,94.6307907,,,103.039078,88.8346634,,,,,0.0,1945.06995,-0.0781021118,-1.0625,-0.0156478882,,-27.25
2022-07-02 19:01:34,CRUISE,315710d12224c70ccae5380b0f979c31516b24e9b2845bdc65e85595161d9379,1.0,25.6411133,,,,-15.6100006,694.958862,49.9061508,,58.358902,2.77918291,-0.579182982,0.887310028,93.1299973,93.1299973,,,97.6066818,95.8048859,45.0483627,,,,1.0,2895.01221,0.0,0.75,,,-4.0
2022-01-22 10:44:48,TAKEOFF,1d5abbe2a96483ea172b32ecce512c7de77a1c1adf2d8cc7e22816dc09a9e4dd,1.0,,9.5101881,3.95050812,,,,45.1956215,-6.48593521,,,,,91.2736969,91.4899979,93.9926987,94.0889587,93.8692322,,43.8967628,-2.10357285,,,,,0.224998474,4.5,,,
2022-03-12 23:44:47,TAKEOFF,a5309e8aa80e39434a3581d5831133fd490ac7dac8ce95ffead76b0b4e0205a5,1.0,,,,,,,19.3905354,-5.21411324,,,,,85.6617203,,,,89.4114761,,35.2461243,-1.447052,,,,,0.023399353,4.6875,,,46.25
2022-04-29 20:34:29,CRUISE,9d02dfc19ca7dfb65a752a0b6af2169a07222471639c4ea9a6595f035e556894,0.893764019,-26.4708252,,,2.5,-25.2666702,637.470825,72.8662796,,140.470795,3.12256193,0.0774379969,-7.228971,84.4000015,84.4000015,,,90.5197678,92.8281174,66.7546234,,0.0,0.925939977,-0.106236003,2770.89746,-0.0999984741,-8.0,,-8.5,-27.5576172
2022-07-25 20:02:05,TAKEOFF,2813cc69b6a3813712a16a86bea9f40e037279cb36ef23209e04d5bc89f810bf,0.0,,,,,,,57.3436623,20.7030869,,,,,90.2492371,,,,89.6366196,,46.0353928,5.86810303,,,,,-0.054649353,-19.9375,,,106.935059
2022-04-11 18:17:58,TAKEOFF,0611136d54f1d3fb4d91646c124f9cfea850b2762f67f029cc9de5f8b1acbc4c,1.0,,27.9980946,11.2109299,,,,64.8731308,2.28223419,,,,,82.4854431,83.0,87.0926132,87.4937515,86.953331,,50.3192253,0.755489349,,,,,0.060005188,0.0,,,
2022-01-21 11:53:10,CRUISE,b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,1.0,8.53320312,,,,,733.966797,,,,,0.221447006,2.81291699,91.6752472,91.674057,,,101.782539,86.5170517,,,,,0.0,1719.745,-0.0547027588,11.25,-0.03125,,11.1849365
2022-01-30 18:54:06,CRUISE,fc75dabf6c35fcb8ba99308a2f844466159d88a6261bf2baf0242a83ccddc4f6,0.915045023,-18.7427979,,,2.4000001,-24.0086899,646.742798,70.307518,,132.742798,3.13062692,0.0693729967,-7.60618496,84.8000031,84.8000031,,,90.1826401,93.5351105,65.9498672,,0.0,0.94798702,-0.0849549994,3001.72681,-0.0499954224,1.0,,-4.0,-11.0231934
2022-06-22 18:34:36,TAKEOFF,9d02dfc19ca7dfb65a752a0b6af2169a07222471639c4ea9a6595f035e556894,0.0,,16.8550491,5.8213501,,,,67.5553284,1.94543457,,,,,88.4000015,88.4000015,86.5140381,86.5810013,86.5810013,,65.1512527,0.644874573,,,,,-0.0999984741,-2.5,,,
2022-05-30 11:21:35,CRUISE,b89b5e1fea12a0ab78c29ca87649bf2687f1558dd0e67c93036996e81d7438c5,1.0,18.3059082,,,,,680.569092,,,,,-0.52256602,2.86412001,86.5292206,86.5204849,,,94.3084793,85.9786682,,,,,0.0,1573.67798,-0.382804871,7.5,0.0,,15.1899414
2022-07-20 04:01:48,CRUISE,9ec214d65133ec438009db829c53562263bf8582842b5d0f4744b55b4383a7de,1.0,-22.0908203,,,,,843.71582,,,,,0.108397,-0.253807992,96.4164047,96.3155518,,,101.593636,91.7521439,,,,,0.0,1951.95422,-0.132797241,-27.0,0.0156021118,,-33.75
2022-07-04 15:05:35,TAKEOFF,424ecc7768f1e2b55e18ef655bfad0464ee28370a47ebbd597fda40518263463,0.0,,8.99423313,3.0791471,,,,71.7580643,-7.02713776,,,,,89.7807617,90.9000015,88.5299683,89.6903458,88.5819168,,66.5548096,-2.38710785,,,,,0.0999984741,7.0,,,
2022-07-10 03:54:39,CRUISE,2894011980ac51a79c76f529c91c260440069540ea097772b5057d16fc002819,0.835083008,-27.0455322,,,2.0,-26.8608704,691.445557,57.0638123,,84.0455017,1.80356896,0.096431002,-6.39782095,87.4000015,87.4000015,,,91.7387085,95.4079971,46.7415543,,0.0,1.10230994,-0.164917007,2946.49121,0.150001526,2.45001221,,-3.5,20.9440918
2022-02-24 01:15:27,TAKEOFF,17347326abdfbcd8acc523a9069dba5f770f1f65ca9b2138d4dc8d0bbccd3b76,1.0,,,,,,,63.0359802,12.7241211,,,,,88.7744598,,,,89.8639297,,47.7163277,3.69297409,,,,,-0.00780487061,-11.9375,,,-32.5649414
2022-05-01 02:12:36,CRUISE,f648cc7c0eca92a230aab5023ca2321f29be8ae4dfea5571d0fb53db16892e69,0.915045023,-9.06445312,,,2.4000001,-23.408699,583.064453,55.5041275,,123.064453,2.7215631,0.478437006,-5.98859978,81.3000031,81.3000031,,,89.2709808,90.0690765,61.1980782,,0.0,0.94798702,-0.0849549994,2593.63232,0.0999984741,0.5,,-9.5,1.10229492
2022-05-13 10:39:32,CRUISE,82c92101091134004020a3eab9ba226f318a2956febbb2529b5edeeae6757f40,0.0,2.58233595,,,0.800000012,-21.6536255,652.717651,2.62409592,,54.4176598,1.40200996,0.497990012,-2.864923,87.4000015,87.4000015,,,93.8349686,93.8327255,30.8044643,,0.0,,-1.0,3649.58789,0.100006104,-12.5499878,,1.5,-30.864502
2022-06-04 09:21:56,TAKEOFF,65e74dbc928241da8ab58d5abb51301e1f5bf9f4dcc91d0ad52ebee83d8a4b73,1.0,,14.3126383,5.73948717,,,,48.0415192,-2.95182037,,,,,93.6100006,93.6100006,92.1427383,92.198761,92.198761,,44.8110619,-0.956092834,,,,,0.0599975586,3.5,,,
2022-06-21 04:52:50,TAKEOFF,17347326abdfbcd8acc523a9069dba5f770f1f65ca9b2138d4dc8d0bbccd3b76,1.0,,,,,,,75.0079575,11.1455498,,,,,90.8256302,,,,89.4887772,,51.3077164,3.3131218,,,,,-0.0390472412,-11.0625,,,-30.1899414
2022-06-16 14:45:56,TAKEOFF,936373702b5cf6b56e7cebd5e02a5f203eb14421ca51f2725ade9a6f731c979c,1.0,,13.896349,5.64502001,,,,61.6479645,-0.443035126,,,,,91.25,91.25,92.3789825,92.3350143,92.3350067,,49.2502213,-0.146537781,,,,,0.0,1.0,,,
2022-03-14 01:43:32,CRUISE,ec189cd9e8f2bab154fc6345761fff4ca4b796c1fb00db6c9199b1e056fafebc,1.0,18.6679688,,,,-11.408699,588.332031,53.2572556,,65.3320007,2.648669,-0.448668987,-0.402325988,86.1299973,86.1299973,,,93.5539169,90.9078751,46.0021935,,,,1.0,2891.63379,0.0,-2.0,,,-12.3500977
2022-07-02 04:21:59,CRUISE,9e7ff478861887972d5f37170fb9a980d273e527a774ee5a7cbcc5473415d53e,0.915045023,-20.6981812,,,2.5999999,-25.7550735,662.398193,71.3474808,,134.698196,3.02760601,0.172394007,-5.54664993,85.5,85.5,,,90.3313751,94.2375412,66.2818146,,0.0,0.94798702,-0.0849549994,2905.93188,0.0999984741,10.7000122,,-12.0,14.3300781
2022-06-28 04:01:09,CRUISE,364a94e57c5e7705c650bdadda955186d3a8f9d96a3d9ec0f32964ef9c09b494,1.0,33.8642578,,,,-16.7057953,632.135742,21.1501884,,48.1357002,2.21964097,-0.119640999,2.32543302,89.25,89.25,,,96.2248459,92.490654,36.535183,,,,1.0,2548.73096,-0.060005188,6.5,,,-32.0
2022-02-07 18:09:41,TAKEOFF,9696ef1c2f3f390b9bfcce84ff3c3f731e79494f451f9e371ac0c9b6fec5ecd3,1.0,,14.1860418,5.68946791,,,,50.0697899,-3.64258194,,,,,87.2068863,87.75,92.0903091,92.4678268,91.9038391,,45.4656372,-1.18587875,,,,,0.0,3.0,,,
2022-03-12 09:06:24,CRUISE,67d35c2a37117d64de078579db9365cbc5f0f000e88b8cc9c825c5f4a1eefd94,1.0,54.9588623,,,,-8.19710541,550.641113,24.0358086,,29.0410995,2.656106,-0.456106007,2.53842902,83.5,83.5,,,92.3979416,88.724678,37.4083138,,,,1.0,2683.87183,-0.0299987793,4.79998779,,,16.0
2022-03-02 00:59:41,TAKEOFF,57853150cc5a1b88ce242b2b23c6debd1b2722bd15183f70c6ebb80768fa5722,1.0,,16.4671745,6.40788984,,,,68.6838837,3.37648773,,,,,88.5906448,88.7900009,91.1157303,91.2300339,91.02668,,51.5907173,1.12347031,,,,,-0.0950012207,-4.0,,,
2022-05-16 21:05:18,CRUISE,00391bf337191c9ebfa2a84c43493844e28bcdca1a4b3c2bba896c1e7d4ebe11,1.0,39.8366699,,,,-6.42028809,669.16333,28.0380306,,44.1632996,2.67821503,-0.478215009,0.668169975,91.4499969,91.4499969,,,96.8128204,94.5220184,38.3235664,,,,1.0,2758.27002,-0.154998779,0.5,,,-11.6501465
2022-06-03 08:31:13,CRUISE,bf23db5ac85aa359c82cb8a18b0d0ce406fc40272a9b009ee01d62a88d4cfc61,1.0,14.3703613,,,,,718.629639,,,,,0.755605996,3.66385198,89.0422897,89.0312042,,,96.8053818,87.1637726,,,,,0.0,1702.85974,0.28125,7.25,-0.0156517029,,-0.25
2022-06-23 20:27:03,TAKEOFF,57853150cc5a1b88ce242b2b23c6debd1b2722bd15183f70c6ebb80768fa5722,1.0,,25.187048,9.74608612,,,,72.9985809,5.34624481,,,,,88.2940521,88.5,87.8003464,88.0201111,87.8152466,,53.0415611,1.78683853,,,,,0.0250015259,-4.5,,,
2022-05-24 06:55:22,CRUISE,57007fbfa724d6fe42fb444a7a9e4e39078498ab35e60340df839e6bd40bfa6d,0.835083008,-11.3870239,,,2.4000001,-24.9579697,677.187012,22.2499924,,68.387001,1.82932603,0.0706740022,-4.94921398,87.1999969,87.1999969,,,92.6656647,94.5331879,36.3953514,,0.0,1.10230994,-0.164917007,3128.88525,0.0499954224,4.95001221,,30.5,45.1945801
2022-07-04 02:53:33,CRUISE,3e53393060da1c8f955ddbb49902282adef3cefe0f901f82677de4f485e5b179,1.0,30.3618164,,,,-14.6912994,610.638184,40.7538719,,53.6381989,2.51948905,-0.319489002,-0.580461025,87.3799973,87.3799973,,,94.5509415,91.6728821,42.2614021,,,,1.0,2494.47949,-0.060005188,-1.5,,,-12.3500977
2022-05-29 08:01:24,TAKEOFF,1627d385f689d2145daa7c859b7cb6095e7dac0420a40c4b3094e1b5b9cd3f19,1.0,,,,,,,49.9624863,11.0665398,,,,,89.7108612,,,,89.7258759,,43.8807182,3.14829636,,,,,0.101554871,-10.3125,,,-41.75
2022-06-11 14:44:40,TAKEOFF,64d46b313edfca25be20f302932207f4d667f8e1bcae043e90c7de5cb9978e80,1.0,,,,,,,34.44627,-2.48387527,,,,,89.8130417,,,,89.41008,,39.4412003,-0.704174042,,,,,-0.140594482,2.125,,,19.5649414
2022-06-29 10:41:22,CRUISE,fa04101dab850b9846d1d0db9424bcbf0818a52508ad36a69f313cfea9b60824,1.0,43.3383789,,,,,787.411621,,,,,0.596651971,3.81359696,93.174675,93.1441269,,,99.4944229,89.7762909,,,,,0.0,1885.35034,0.296852112,19.3125,-0.03125,,-24.4350586
2022-05-10 22:46:48,CRUISE,8795a3b0ee5404d35e8c3d2ad94a55b22f7b2e568efba04b2c23d94a3c4dfbd4,1.0,14.3253174,,,,-14.8376846,627.674683,54.4600754,,67.6746979,2.47724509,-0.377245009,1.62368703,87.8799973,87.8799973,,,93.6752167,92.8603134,46.2638474,,,,1.0,2441.0647,0.00499725342,-8.0,,,-15.6501465
2022-01-30 07:56:00,TAKEOFF,315710d12224c70ccae5380b0f979c31516b24e9b2845bdc65e85595161d9379,1.0,,15.0482302,6.04718018,,,,48.4465485,-2.26464081,,,,,88.9305954,89.1299973,91.9732971,92.0623932,91.858284,,44.9415932,-0.733139038,,,,,-0.064994812,1.5,,,
2022-07-07 23:48:19,CRUISE,e07d33a9d7b26c38679789d8be4dd433795e890f07651c14a6f26e47184e77a9,1.0,7.75708008,,,,-17.9217377,645.24292,59.7102203,,76.2429199,2.52519989,-0.325199991,0.603613019,89.0,89.0,,,94.1395111,93.8050537,48.2561684,,,,1.0,2417.4082,0.0299987793,-8.0,,,-1.89990234
2022-06-29 22:59:06,TAKEOFF,65e74dbc928241da8ab58d5abb51301e1f5bf9f4dcc91d0ad52ebee83d8a4b73,1.0,,10.5280991,4.17547607,,,,41.5715828,-3.64398193,,,,,95.1299973,95.1299973,93.2089539,93.2898712,93.2898712,,42.7394714,-1.16764832,,,,,-0.0349960327,3.0,,,
2022-04-19 18:36:38,TAKEOFF,0a84df34b8e0782c223c3bef55cb85eef3f554068d2d358cd17a7fc1716cbfe0,1.0,,,,,,,43.6946793,1.08663177,,,,,88.150322,,,,89.4938278,,42.0729027,0.311115265,,,,,-0.070350647,-1.3125,,,-73.6899414
2022-02-20 23:22:27,TAKEOFF,64d46b313edfca25be20f302932207f4d667f8e1bcae043e90c7de5cb9978e80,1.0,,,,,,,33.0772362,0.559104919,,,,,88.5490494,,,,89.9449081,,39.0552101,0.157291412,,,,,-0.1875,-0.3125,,,0.185058594
2022-06-24 02:13:39,TAKEOFF,b89b5e1fea12a0ab78c29ca87649bf2687f1558dd0e67c93036996e81d7438c5,1.0,,,,,,,56.327877,2.3484993,,,,,91.0704346,,,,89.281929,,45.7372169,0.685958862,,,,,-0.296852112,-1.9375,,,15.5
2022-05-06 23:26:34,TAKEOFF,00391bf337191c9ebfa2a84c43493844e28bcdca1a4b3c2bba896c1e7d4ebe11,1.0,,9.17068005,4.12844801,,,,38.5075455,1.53401184,,,,,93.6299973,93.6299973,94.7160187,94.6631165,94.6631165,,41.7670631,0.484088898,,,,,0.0,-2.5,,,
2022-05-04 08:10:05,CRUISE,f52db1a35428748ad5af757fb6dbc04069d6ec508c1bb76d7f1307c2648aec86,1.0,15.3155518,,,,-13.9449196,617.684448,58.585886,,68.6844025,2.59964108,-0.399641007,-0.610480011,87.8799973,87.8799973,,,94.8953781,91.9976578,47.9740391,,,,1.0,2527.42944,0.064994812,-5.5,,,-8.0
2022-05-14 03:52:43,CRUISE,315710d12224c70ccae5380b0f979c31516b24e9b2845bdc65e85595161d9379,1.0,31.3504639,,,,-14.0927544,641.649536,42.9773293,,52.649498,2.52126598,-0.321265996,1.42676306,90.0,90.0,,,96.5814438,93.0489349,43.0686989,,,,1.0,2729.06274,-0.0650024414,0.5,,,-16.0
2022-06-26 09:02:04,TAKEOFF,b8f7e4972c4313a7a80e45d04532a7e549461bc38e137f9987d537bc10373935,0.173390001,,25.120182,8.67664337,,,,52.9360809,3.80576324,,,,,84.1714859,84.8000031,82.9988174,83.65168,83.0298843,,60.352684,1.22400665,,0.220461994,,,0.0499954224,-3.5,,,
2022-06-05 02:18:49,TAKEOFF,ec189cd9e8f2bab154fc6345761fff4ca4b796c1fb00db6c9199b1e056fafebc,1.0,,22.1086292,8.52650547,,,,55.4275246,-2.23228073,,,,,89.7399979,89.7399979,89.2488785,89.264267,89.264267,,47.2067451,-0.732124329,,,,,0.064994812,1.5,,,
2022-06-16 05:44:42,CRUISE,74e006acacdc073defc46eb27660e2dfb7398acbb362399974dc5f8d9e508d94,1.0,21.9332275,,,,,772.691772,,,,,0.271901011,5.58829212,92.4845581,92.4834137,,,99.4455643,89.1197205,,,,,0.0,1923.74548,-0.03125,1.375,0.0156478882,,7.625
2022-03-24 20:06:26,CRUISE,0f5824b706163141c9584f4a7bb72c8f59ec2e78622f55ffc16bb4e31dec9e39,0.851787984,7.04870605,,,2.20000005,-17.8130417,616.951294,7.0888195,,49.9512901,1.94893801,-0.0489379987,-4.75704622,84.4000015,84.4000015,,,92.3415527,91.5447998,32.0317268,,0.0,1.12435997,-0.148212001,3242.93799,-0.150001526,4.5,,1.5,-11.0231934
2022-04-04 14:00:49,CRUISE,424ecc7768f1e2b55e18ef655bfad0464ee28370a47ebbd597fda40518263463,0.915045023,-28.2145996,,,3.0999999,-17.9884033,557.2146,72.5559158,,142.2146,3.00948501,0.190514997,-7.09543324,79.9000015,79.9000015,,,88.5086899,88.9305725,66.8397293,,0.0,0.94798702,-0.0849549994,2634.02539,0.0499954224,0.0,,-14.5,25.3532715
2022-04-27 20:36:22,TAKEOFF,315710d12224c70ccae5380b0f979c31516b24e9b2845bdc65e85595161d9379,1.0,,22.0494156,8.71264553,,,,42.5193367,3.13801193,,,,,89.1751862,89.3799973,89.1860352,89.3905182,89.1856995,,43.0413704,0.994686127,,,,,-0.060005188,-3.0,,,
2022-05-26 16:45:18,CRUISE,00391bf337191c9ebfa2a84c43493844e28bcdca1a4b3c2bba896c1e7d4ebe11,1.0,47.1295166,,,,-6.69129896,626.470459,19.1874886,,36.8704987,2.73569798,-0.535697997,1.68488395,89.3799973,89.3799973,,,97.1255341,91.8721542,35.794838,,,,1.0,2596.2561,0.0,-3.70001221,,,-23.6499023
2022-07-05 00:14:44,TAKEOFF,74e006acacdc073defc46eb27660e2dfb7398acbb362399974dc5f8d9e508d94,1.0,,,,,,,32.9824982,-3.39242554,,,,,90.7671127,,,,89.6496887,,39.0285759,-0.960788727,,,,,0.0,3.25,,,-7.0
2022-06-24 23:55:36,CRUISE,c2207b3de3850f5a92be953877e1d0c8a71dd2fcb7de62b4c82fafad0fc6e3f5,1.0,12.9595947,,,,-16.0927544,630.040405,63.558609,,71.0403976,2.76644802,-0.566447973,0.488635004,88.2200012,88.2200012,,,93.5903473,93.2783737,49.7415733,,,,1.0,2702.99219,0.0,5.0,,,6.09985352
2022-05-27 09:27:50,CRUISE,44e8bfbc36a62fad6ace2953e30c032da88adf250d8efe36ed08e38c83f5ac41,1.0,15.4882812,,,,,722.886719,,,,,0.393748999,2.16742802,89.1798096,89.2129288,,,96.7864838,87.3637161,,,,,0.0,1689.74597,0.132797241,-4.9375,-0.0781517029,,-4.06506348
2022-02-01 11:20:57,CRUISE,3fd6475c8c26d9f949e0811d0be281001783f125de63341cd76451f8e101f77c,0.915045023,-31.2376709,,,3.5999999,-22.1913071,552.237671,80.9464569,,145.237701,2.91128492,0.288715005,-6.57256222,79.1999969,79.1999969,,,86.9707947,89.042923,69.6453476,,0.0,0.94798702,-0.0849549994,2716.03296,-0.0500030518,1.5,,0.5,48.5014648
2022-01-16 15:22:09,TAKEOFF,1627d385f689d2145daa7c859b7cb6095e7dac0420a40c4b3094e1b5b9cd3f19,1.0,,,,,,,33.4136047,6.37212181,,,,,83.9486084,,,,89.4083633,,39.1499977,1.7758522,,,,,0.023399353,-5.5625,,,-9.56494141
2022-07-22 15:01:26,TAKEOFF,bc9f7874d18eb99192622d9bb33038dcbe25aa8dc9a98a029d800fb557b2ff8b,0.0,,3.3348,1.42765796,,,,33.2837181,-5.51610184,,,,,95.8487396,96.8000031,93.2629013,94.3463211,93.4108353,,54.1003876,-1.74119568,,,,,-0.0499954224,5.5,,,
2022-04-22 19:27:16,CRUISE,8ab87b4892e1cafa720c1d6eb24de533a8bf69924bfe9e7d850c0ea99723b628,0.885188997,2.28509498,,,2.4000001,-22.0347824,625.414917,0.513644218,,54.7149086,1.77871299,0.121287003,-5.50098801,84.0999985,84.0999985,,,90.357666,92.5876999,30.2038479,,0.0,1.16845,-0.114811003,3506.42822,0.0500030518,5.14996338,,11.0,19.8417969
2022-07-19 20:09:20,TAKEOFF,d30992e9569a65764ca6f0396d90e2e4ae497927e2aae75920d6140a0d266d63,1.0,,,,,,,51.3630981,3.80787277,,,,,90.8018799,,,,89.8013306,,44.2874565,1.09974289,,,,,0.101547241,-3.4375,,,-37.0
2022-04-24 06:24:31,TAKEOFF,d027fb3a69547ad7f460e3b74b02aa1b40055223f5a7eb1b69c74a7d27f0abbe,1.0,,18.781683,7.29047394,,,,52.3782692,-1.00089645,,,,,89.3204269,89.75,90.026123,90.4354858,90.0034637,,46.2136993,-0.325641632,,,,,0.064994812,1.5,,,
2022-05-28 14:19:37,TAKEOFF,a1c1d23dca7de3aa29e23111925b7e2b25f6f91112e4119bf39efdaea3f5788f,1.0,,15.3461771,6.17944288,,,,30.5931377,-6.02327538,,,,,92.4305801,92.8700027,91.5609131,92.0291977,91.5926743,,39.2805672,-1.89959335,,,,,0.00499725342,7.5,,,
2022-03-14 17:45:48,CRUISE,1627d385f689d2145daa7c859b7cb6095e7dac0420a40c4b3094e1b5b9cd3f19,1.0,15.7891846,,,,,698.210815,,,,,0.0856029987,-0.849165022,87.931076,87.9244843,,,96.2101212,86.3889847,,,,,0.0,1733.72217,0.00779724121,3.125,0.0,,-10.6850586
2022-05-13 10:21:16,CRUISE,36b6a71d5f4cfe3e98ff970e9040bf6b3b8b7cdb501275d04d8bb0ed38a844b0,1.0,18.5930176,,,,,724.031982,,,,,0.257553011,1.87550998,89.6635361,89.7084122,,,97.8690109,87.1884003,,,,,0.0,1741.09558,-0.0234451294,3.75,0.0155982971,,17.1899414
2022-03-08 18:19:48,TAKEOFF,0a84df34b8e0782c223c3bef55cb85eef3f554068d2d358cd17a7fc1716cbfe0,1.0,,,,,,,40.7539368,2.21086121,,,,,89.0598297,,,,90.3535461,,41.2314949,0.628536224,,,,,-0.0155944824,-1.9375,,,-63.8100586
2022-06-30 21:43:30,CRUISE,44e8bfbc36a62fad6ace2953e30c032da88adf250d8efe36ed08e38c83f5ac41,1.0,43.3693848,,,,,823.255615,,,,,0.644345999,1.97263002,94.9111557,94.9115601,,,100.298088,91.1496048,,,,,0.0,1931.02795,0.296897888,18.5,0.0,,-6.0
2022-07-27 05:32:31,CRUISE,1aa393e4300d2fec926784afb613d45cd7e2d1307f2c834fc7c0dcc6f8dc5999,1.0,25.1330566,,,,,743.116943,,,,,0.383915007,3.26962209,90.6409988,90.5839386,,,98.0274887,87.9760513,,,,,0.0,1712.38159,0.0625,20.25,-0.0625,,20.1849365
2022-05-21 03:56:24,TAKEOFF,a1c1d23dca7de3aa29e23111925b7e2b25f6f91112e4119bf39efdaea3f5788f,1.0,,29.8264771,11.5518417,,,,46.8895721,4.48816681,,,,,86.0857697,86.5,85.9844055,86.4010773,85.9873199,,44.4403915,1.43066025,,,,,0.0599975586,-2.5,,,
2022-07-08 15:35:49,TAKEOFF,5c888c9071d8873444bf7b6c46f7a860929703f66a89ceee7402653e6e96c500,1.0,,,,,,,62.1317062,11.6742439,,,,,89.6024094,,,,89.1264877,,47.4481468,3.38906479,,,,,0.226600647,-10.875,,,15.875
2022-04-22 13:29:03,TAKEOFF,e2cb4b992f88d20826261a20c72983b42d625bfa5c4dfb9db818dc3548d0df1c,1.0,,,,,,,41.1506195,-5.16182709,,,,,87.8498688,,,,89.3587799,,41.3447495,-1.48748779,,,,,-0.1875,4.6875,,,47.5
2022-07-03 10:18:57,TAKEOFF,e2cb4b992f88d20826261a20c72983b42d625bfa5c4dfb9db818dc3548d0df1c,1.0,,,,,,,29.5789433,-11.0280361,,,,,89.8267822,,,,89.2169037,,38.0730438,-3.14672089,,,,,-0.195297241,10.3125,,,79.0
2022-05-05 09:42:57,CRUISE,36b6a71d5f4cfe3e98ff970e9040bf6b3b8b7cdb501275d04d8bb0ed38a844b0,1.0,17.918335,,,,,829.456665,,,,,0.328862995,1.90046406,95.9632416,95.9026337,,,102.157143,90.848526,,,,,0.0,1838.43127,-0.0546951294,1.375,0.0625,,3.80993652
2022-04-13 00:52:36,CRUISE,c832c947cd95db187c9409df30eedfe7af3e91136e3012f1f0305aa3b51784f3,1.0,16.4794922,,,,,705.145508,,,,,-0.0503770001,2.56266403,88.6029205,88.7008438,,,97.6101227,86.3098679,,,,,0.0,1674.45923,-0.0859527588,-1.75,0.0,,2.625
2022-07-22 00:44:08,TAKEOFF,583e4fe2afe4cbd047ae51b89003d69e26fc7d3e845699c2bdb96c8ba1855a27,0.0,,10.7104168,3.76875305,,,,90.0858688,9.33039093,,,,,89.2425613,90.0999985,88.7511597,89.6260529,88.7719116,,72.8058167,3.18130493,,,,,-0.0500030518,-8.0,,,
2022-05-24 18:27:58,CRUISE,33a03382363575c27bf861d0960462188ffbfff73f9bce45e87f91fd8723e376,0.893764019,-12.7896118,,,2.0,-23.4507217,652.5896,56.2927666,,126.789597,2.69424701,0.505752981,-7.00394821,84.9000015,84.9000015,,,90.2037125,93.6264801,61.5133781,,0.0,0.925939977,-0.106236003,2716.77124,-0.0999984741,1.75,,-1.5,-23.1484375
2022-07-12 13:24:55,CRUISE,9ec214d65133ec438009db829c53562263bf8582842b5d0f4744b55b4383a7de,1.0,-8.46582031,,,,,755.96582,,,,,0.250607997,-0.224234,91.2011566,91.2115631,,,97.804985,88.8282089,,,,,0.0,1908.90039,-0.0625,-14.375,0.0,,-22.1900635
2022-05-01 15:37:38,CRUISE,ed163ff56745c53c98f72a1f2d2b989f7472e9231378c7806d55744cb383dfa0,1.0,20.6712646,,,,,701.703735,,,,,-0.612185001,-1.45024002,87.9850235,87.9740601,,,95.4664154,86.8802338,,,,,0.0,1845.12878,-0.273399353,7.4375,-0.0156021118,,-12.4400635
2022-01-20 04:50:01,TAKEOFF,a1c1d23dca7de3aa29e23111925b7e2b25f6f91112e4119bf39efdaea3f5788f,1.0,,16.9135609,6.62820387,,,,16.8773155,3.00178909,,,,,88.2000656,88.6200027,91.0153198,91.346077,90.9168549,,35.0560379,0.908103943,,,,,0.0599975586,0.0,,,
2022-06-25 09:12:28,CRUISE,0a88b8ae00eb0b817075fb953711648d5d3dd8687e57946ccff881382b6606ae,1.0,4.68029785,,,,,741.444702,,,,,-0.120435998,0.963806987,90.0906982,90.0883484,,,96.8206482,88.2562561,,,,,0.0,1729.08496,0.0702972412,-8.5,0.03125,,-2.625
2022-04-25 23:16:45,CRUISE,9d02dfc19ca7dfb65a752a0b6af2169a07222471639c4ea9a6595f035e556894,0.915045023,-24.5373535,,,3.4000001,-24.2188377,611.537354,70.2951736,,138.537399,3.2066741,-0.00667400006,-7.92086697,82.5999985,82.5999985,,,88.7621078,91.9061356,65.9707489,,0.0,0.94798702,-0.0849549994,2743.82471,0.0499954224,-9.0,,-4.5,-25.3530273
2022-01-26 01:01:22,TAKEOFF,df30585e1be88075abd4e8335e07e4c0eebf4a4d9fff230e8d71ebd858269783,1.0,,15.1260204,5.97401381,,,,54.898716,6.55776596,,,,,89.3799973,89.3799973,91.7593689,91.6709518,91.6709518,,47.034111,2.11362076,,,,,-0.279998779,-6.0,,,
